63,2.5,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
64,5.5,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
65,2,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
66,5.75,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
67,28,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
68,4.5,-0.2,-0.17,0,-0.2,0,0,-0.17,1,322.1533071,82.95586398,165.911728,165.911728,21.5742147,0,0,82.95586398,0,0,54.84795567,308.8857444,1
69,27.5,-0.2,-0.17,0,-0.2,0,0,-0.17,1,322.1533071,82.95586398,165.911728,165.911728,21.5742147,0,0,82.95586398,0,0,54.84795567,308.8857444,1
70,3.625,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
71,1,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
72,3.25,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
73,1.5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
74,2,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
75,2.5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
